"Program","Year","Period","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Domain","use","details","Value","CV....","Fruit","Category","Item","Metric","name","code"
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"MARSHALL",157,"TOTAL","NOT SPECIFIED",NA,2,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"MCCRACKEN",145,"TOTAL","NOT SPECIFIED",NA,19,16.7,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"MCCRACKEN",145,"TOTAL","NOT SPECIFIED",NA,19,19.7,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"MCCRACKEN",145,"TOTAL","NOT SPECIFIED",NA,6,51.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"MCCRACKEN",145,"TOTAL","NOT SPECIFIED",NA,6,55.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"TRIGG",221,"TOTAL","NOT SPECIFIED",NA,3,16.7,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"TRIGG",221,"TOTAL","NOT SPECIFIED",NA,11,51.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"TRIGG",221,"TOTAL","NOT SPECIFIED",NA,11,55.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"PURCHASE",10,"TRIGG",221,"TOTAL","NOT SPECIFIED",NA,3,62.1,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"CENTRAL",50,"RAPIDES",79,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"CENTRAL",50,"RAPIDES",79,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"CENTRAL",50,"SAINT LANDRY",97,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"CENTRAL",50,"SAINT LANDRY",97,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"CENTRAL",50,"SAINT LANDRY",97,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"CENTRAL",50,"SAINT LANDRY",97,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"LIVINGSTON",63,"TOTAL","NOT SPECIFIED",NA,24,25,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"LIVINGSTON",63,"TOTAL","NOT SPECIFIED",NA,24,25,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"LIVINGSTON",63,"TOTAL","NOT SPECIFIED",NA,6,48.1,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"LIVINGSTON",63,"TOTAL","NOT SPECIFIED",NA,6,48.1,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"TANGIPAHOA",105,"TOTAL","NOT SPECIFIED",NA,151,25,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"TANGIPAHOA",105,"TOTAL","NOT SPECIFIED",NA,151,25,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"TANGIPAHOA",105,"TOTAL","NOT SPECIFIED",NA,16,48.1,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"EAST CENTRAL",60,"TANGIPAHOA",105,"TOTAL","NOT SPECIFIED",NA,16,48.1,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"NORTH CENTRAL",20,"OUACHITA",73,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"NORTH CENTRAL",20,"OUACHITA",73,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"NORTHEAST",30,"WEST CARROLL",123,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"NORTHEAST",30,"WEST CARROLL",123,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"NORTHEAST",30,"WEST CARROLL",123,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"NORTHEAST",30,"WEST CARROLL",123,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"SOUTH CENTRAL",80,"LAFAYETTE",55,"TOTAL","NOT SPECIFIED",NA,2,48.1,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"SOUTH CENTRAL",80,"LAFAYETTE",55,"TOTAL","NOT SPECIFIED",NA,2,48.1,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"SOUTHEAST",90,"PLAQUEMINES",75,"TOTAL","NOT SPECIFIED",NA,3,48.1,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"SOUTHEAST",90,"PLAQUEMINES",75,"TOTAL","NOT SPECIFIED",NA,3,48.1,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"SOUTHWEST",70,"BEAUREGARD",11,"TOTAL","NOT SPECIFIED",NA,3,48.1,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"SOUTHWEST",70,"BEAUREGARD",11,"TOTAL","NOT SPECIFIED",NA,3,48.1,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","LOUISIANA",22,"SOUTHWEST",70,"BEAUREGARD",11,"TOTAL","NOT SPECIFIED",NA,3,63.2,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"HANCOCK",9,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"HANCOCK",9,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"HANCOCK",9,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"HANCOCK",9,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PENOBSCOT",19,"TOTAL","NOT SPECIFIED",NA,57,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PENOBSCOT",19,"TOTAL","NOT SPECIFIED",NA,79,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PENOBSCOT",19,"TOTAL","NOT SPECIFIED",NA,22,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PENOBSCOT",19,"TOTAL","NOT SPECIFIED",NA,12,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PENOBSCOT",19,"TOTAL","NOT SPECIFIED",NA,12,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PENOBSCOT",19,"TOTAL","NOT SPECIFIED",NA,11,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PISCATAQUIS",21,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PISCATAQUIS",21,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PISCATAQUIS",21,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"PISCATAQUIS",21,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"SOMERSET",25,"TOTAL","NOT SPECIFIED",NA,2,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"SOMERSET",25,"TOTAL","NOT SPECIFIED",NA,4,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"SOMERSET",25,"TOTAL","NOT SPECIFIED",NA,7,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"SOMERSET",25,"TOTAL","NOT SPECIFIED",NA,3,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WALDO",27,"TOTAL","NOT SPECIFIED",NA,9,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WALDO",27,"TOTAL","NOT SPECIFIED",NA,11,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WALDO",27,"TOTAL","NOT SPECIFIED",NA,3,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WALDO",27,"TOTAL","NOT SPECIFIED",NA,8,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WALDO",27,"TOTAL","NOT SPECIFIED",NA,18,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WALDO",27,"TOTAL","NOT SPECIFIED",NA,12,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WASHINGTON",29,"TOTAL","NOT SPECIFIED",NA,1,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WASHINGTON",29,"TOTAL","NOT SPECIFIED",NA,5,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WASHINGTON",29,"TOTAL","NOT SPECIFIED",NA,4,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WASHINGTON",29,"TOTAL","NOT SPECIFIED",NA,5,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WASHINGTON",29,"TOTAL","NOT SPECIFIED",NA,14,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"CENTRAL",20,"WASHINGTON",29,"TOTAL","NOT SPECIFIED",NA,9,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"NORTH",10,"AROOSTOOK",3,"TOTAL","NOT SPECIFIED",NA,31,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"NORTH",10,"AROOSTOOK",3,"TOTAL","NOT SPECIFIED",NA,44,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"NORTH",10,"AROOSTOOK",3,"TOTAL","NOT SPECIFIED",NA,13,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"NORTH",10,"AROOSTOOK",3,"TOTAL","NOT SPECIFIED",NA,13,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"NORTH",10,"AROOSTOOK",3,"TOTAL","NOT SPECIFIED",NA,13,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"NORTH",10,"AROOSTOOK",3,"TOTAL","NOT SPECIFIED",NA,6,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"ANDROSCOGGIN",1,"TOTAL","NOT SPECIFIED",NA,11,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"ANDROSCOGGIN",1,"TOTAL","NOT SPECIFIED",NA,13,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"ANDROSCOGGIN",1,"TOTAL","NOT SPECIFIED",NA,2,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"ANDROSCOGGIN",1,"TOTAL","NOT SPECIFIED",NA,6,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"ANDROSCOGGIN",1,"TOTAL","NOT SPECIFIED",NA,6,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"ANDROSCOGGIN",1,"TOTAL","NOT SPECIFIED",NA,3,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"CUMBERLAND",5,"TOTAL","NOT SPECIFIED",NA,51,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"CUMBERLAND",5,"TOTAL","NOT SPECIFIED",NA,59,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"CUMBERLAND",5,"TOTAL","NOT SPECIFIED",NA,8,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"CUMBERLAND",5,"TOTAL","NOT SPECIFIED",NA,17,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"CUMBERLAND",5,"TOTAL","NOT SPECIFIED",NA,17,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"CUMBERLAND",5,"TOTAL","NOT SPECIFIED",NA,6,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"FRANKLIN",7,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"FRANKLIN",7,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KENNEBEC",11,"TOTAL","NOT SPECIFIED",NA,64,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KENNEBEC",11,"TOTAL","NOT SPECIFIED",NA,71,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KENNEBEC",11,"TOTAL","NOT SPECIFIED",NA,8,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KENNEBEC",11,"TOTAL","NOT SPECIFIED",NA,21,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KENNEBEC",11,"TOTAL","NOT SPECIFIED",NA,24,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KENNEBEC",11,"TOTAL","NOT SPECIFIED",NA,12,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KNOX",13,"TOTAL","NOT SPECIFIED",NA,7,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"KNOX",13,"TOTAL","NOT SPECIFIED",NA,7,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"LINCOLN",15,"TOTAL","NOT SPECIFIED",NA,10,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"LINCOLN",15,"TOTAL","NOT SPECIFIED",NA,13,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"LINCOLN",15,"TOTAL","NOT SPECIFIED",NA,3,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"LINCOLN",15,"TOTAL","NOT SPECIFIED",NA,13,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"LINCOLN",15,"TOTAL","NOT SPECIFIED",NA,13,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"LINCOLN",15,"TOTAL","NOT SPECIFIED",NA,5,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"OXFORD",17,"TOTAL","NOT SPECIFIED",NA,17,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"OXFORD",17,"TOTAL","NOT SPECIFIED",NA,21,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"OXFORD",17,"TOTAL","NOT SPECIFIED",NA,4,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"OXFORD",17,"TOTAL","NOT SPECIFIED",NA,9,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"OXFORD",17,"TOTAL","NOT SPECIFIED",NA,21,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"OXFORD",17,"TOTAL","NOT SPECIFIED",NA,12,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"SAGADAHOC",23,"TOTAL","NOT SPECIFIED",NA,4,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"SAGADAHOC",23,"TOTAL","NOT SPECIFIED",NA,4,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"SAGADAHOC",23,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"YORK",31,"TOTAL","NOT SPECIFIED",NA,12,74.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"YORK",31,"TOTAL","NOT SPECIFIED",NA,20,69.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"YORK",31,"TOTAL","NOT SPECIFIED",NA,8,57.3,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"YORK",31,"TOTAL","NOT SPECIFIED",NA,26,30.6,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"YORK",31,"TOTAL","NOT SPECIFIED",NA,28,31.9,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MAINE",23,"SOUTH",30,"YORK",31,"TOTAL","NOT SPECIFIED",NA,9,42.8,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MARYLAND",24,"LOWER EASTERN SHORE",90,"SOMERSET",39,"TOTAL","NOT SPECIFIED",NA,1,38.7,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MARYLAND",24,"LOWER EASTERN SHORE",90,"SOMERSET",39,"TOTAL","NOT SPECIFIED",NA,1,38,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MARYLAND",24,"LOWER EASTERN SHORE",90,"WICOMICO",45,"TOTAL","NOT SPECIFIED",NA,9,19.5,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MARYLAND",24,"LOWER EASTERN SHORE",90,"WICOMICO",45,"TOTAL","NOT SPECIFIED",NA,9,18.8,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MARYLAND",24,"LOWER EASTERN SHORE",90,"WICOMICO",45,"TOTAL","NOT SPECIFIED",NA,4,38.7,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","MARYLAND",24,"LOWER EASTERN SHORE",90,"WICOMICO",45,"TOTAL","NOT SPECIFIED",NA,4,38,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
